Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRH13,OUT017,1661.6931960784318
FDT33,OUT013,2611.4595423423425
DRK47,OUT027,6280.890880000003
FDY22,OUT010,281.48208181818165
FDC35,OUT019,584.7577647727273
FDO03,OUT013,3358.023708737865
FDF24,OUT045,1243.0689297709923
FDF56,OUT018,2568.3328336448594
FDD28,OUT013,796.6402682539683
FDG53,OUT027,3242.0620715328487
FDO27,OUT019,219.21852093023253
NCF54,OUT018,3104.1898299065433
FDC20,OUT027,1378.2631852760744
FDU10,OUT046,677.1027476190475
DRA24,OUT018,2232.8470218487396
FDA02,OUT010,346.8972837209303
FDG10,OUT017,935.0323883040938
FDW39,OUT010,425.93559145299145
FDP04,OUT019,165.91858165137612
NCM55,OUT013,3387.2047231707297
FDG47,OUT045,4433.304032653061
NCU41,OUT017,3076.509492810457
NCK31,OUT017,713.858654545455
FDZ46,OUT045,1879.05405
FDU13,OUT027,4117.317712631577
NCF19,OUT045,713.858654545455
NCJ43,OUT013,3104.1898299065433
NCJ05,OUT045,2453.7477006993004
FDS04,OUT027,3242.0620715328487
FDX28,OUT010,219.21852093023253
FDB41,OUT027,1378.2631852760744
FDG53,OUT046,2227.6349584158406
FDL15,OUT010,346.8972837209303
FDQ08,OUT049,796.6402682539683
DRN36,OUT013,1559.3429752688164
FDI46,OUT013,4433.304032653061
FDG16,OUT027,5329.314724444444
FDV32,OUT013,796.6402682539683
FDF44,OUT010,281.48208181818165
FDK04,OUT018,796.6402682539683
NCA41,OUT013,2824.530227586207
FDD51,OUT017,677.1027476190475
NCZ53,OUT045,3076.509492810457
FDP01,OUT027,4117.317712631577
FDY25,OUT049,3387.2047231707297
FDB17,OUT018,2851.631695876288
NCV54,OUT018,1752.2524400000002
FDJ32,OUT017,1103.1862133333332
FDA37,OUT049,2140.5192583333323
FDG35,OUT035,3104.1898299065433
NCM05,OUT018,3327.9525829268296
FDG45,OUT046,3358.023708737865
FDH28,OUT013,507.04640366972524
NCE18,OUT049,4034.3003068965527
FDH38,OUT045,1800.19222295082
FDR56,OUT013,3216.79145106383
FDH17,OUT027,2517.882088484848
FDD39,OUT049,3739.280755555553
FDB41,OUT049,798.2176035398228
NCR53,OUT046,3358.023708737865
FDX46,OUT017,935.0323883040938
FDV28,OUT049,583.8145788617884
FDA08,OUT018,2232.8470218487396
FDH45,OUT017,677.1027476190475
NCS38,OUT010,281.48208181818165
FDD40,OUT010,482.69954262295073
DRM59,OUT035,2222.6712822580653
NCJ43,OUT018,2851.631695876288
NCN29,OUT013,713.858654545455
NCC19,OUT045,3216.79145106383
FDR56,OUT035,3216.79145106383
FDZ43,OUT049,4155.6477160220975
FDJ32,OUT010,165.91858165137612
DRH03,OUT017,1424.5946902777782
NCZ54,OUT035,2894.220710714287
FDE26,OUT017,2490.5268867052023
FDS03,OUT045,1103.1862133333332
DRZ24,OUT019,281.48208181818165
FDO48,OUT027,5329.314724444444
FDW39,OUT049,2851.631695876288
NCK05,OUT049,796.6402682539683
NCK30,OUT017,4034.3003068965527
FDT27,OUT018,3327.9525829268296
FDS08,OUT019,425.93559145299145
NCJ19,OUT049,796.6402682539683
FDC58,OUT045,677.1027476190475
DRE37,OUT013,3216.79145106383
FDW02,OUT035,2140.5192583333323
FDJ02,OUT010,346.8972837209303
FDX09,OUT045,2851.631695876288
FDT31,OUT010,482.69954262295073
FDI24,OUT049,2851.631695876288
FDY09,OUT045,2568.3328336448594
FDV28,OUT045,583.8145788617884
DRM47,OUT049,2824.530227586207
FDT52,OUT019,584.7577647727273
FDI48,OUT018,796.6402682539683
FDY55,OUT017,4433.304032653061
FDU48,OUT013,1857.3664076190466
FDN25,OUT045,935.0323883040938
FDP20,OUT049,1857.3664076190466
FDJ15,OUT013,3387.2047231707297
FDD04,OUT018,1752.2524400000002
FDY58,OUT045,4155.6477160220975
FDR37,OUT018,3387.2047231707297
FDF44,OUT013,2140.5192583333323
FDD32,OUT045,1243.0689297709923
FDR57,OUT017,2222.6712822580653
DRG39,OUT027,1378.2631852760744
FDX15,OUT017,2894.220710714287
DRN37,OUT045,2611.4595423423425
FDW40,OUT027,3242.0620715328487
FDB32,OUT049,1259.5490513157888
FDM40,OUT018,1752.2524400000002
FDE39,OUT027,3242.0620715328487
DRH49,OUT017,1243.0689297709923
FDT46,OUT049,713.858654545455
NCF06,OUT035,4034.3003068965527
FDP07,OUT017,3216.79145106383
FDC04,OUT013,4155.6477160220975
FDZ32,OUT017,1879.05405
FDD50,OUT045,2453.7477006993004
FDU56,OUT017,3387.2047231707297
FDV34,OUT017,1103.1862133333332
NCY41,OUT013,507.04640366972524
NCK18,OUT046,2611.4595423423425
DRH25,OUT049,796.6402682539683
FDT57,OUT046,4155.6477160220975
FDV56,OUT018,1372.6884907407414
FDV12,OUT045,1559.3429752688164
FDN52,OUT017,1424.5946902777782
FDX38,OUT035,713.858654545455
FDE47,OUT018,1752.2524400000002
NCO07,OUT013,3717.6324421768704
FDV09,OUT027,4117.317712631577
FDZ23,OUT019,482.69954262295073
DRH51,OUT018,1259.5490513157888
NCY54,OUT045,3104.1898299065433
DRG49,OUT013,3358.023708737865
NCC19,OUT049,3216.79145106383
NCV53,OUT045,4155.6477160220975
FDZ47,OUT019,219.21852093023253
NCO26,OUT018,1752.2524400000002
NCP02,OUT045,935.0323883040938
NCW30,OUT018,3327.9525829268296
NCN55,OUT046,4155.6477160220975
FDB20,OUT010,165.91858165137612
DRL11,OUT013,2222.6712822580653
DRD60,OUT045,3387.2047231707297
FDW14,OUT010,219.21852093023253
FDL27,OUT010,165.91858165137612
FDU09,OUT018,796.6402682539683
DRH36,OUT027,1378.2631852760744
FDP34,OUT027,4117.317712631577
FDE04,OUT017,2568.3328336448594
FDZ57,OUT027,3242.0620715328487
FDF02,OUT010,219.21852093023253
FDG28,OUT045,4155.6477160220975
NCI31,OUT046,583.8145788617884
FDT43,OUT013,713.858654545455
FDU20,OUT046,2282.9788814814815
FDD53,OUT013,507.04640366972524
FDW15,OUT045,2660.9504030303024
NCT53,OUT045,2611.4595423423425
NCG55,OUT027,3242.0620715328487
FDD48,OUT035,2017.4411908256889
FDG47,OUT049,4433.304032653061
FDI21,OUT017,1103.1862133333332
FDT27,OUT017,3739.280755555553
DRO35,OUT013,1800.19222295082
FDD33,OUT017,3739.280755555553
FDC04,OUT035,4155.6477160220975
FDY34,OUT013,2611.4595423423425
DRJ49,OUT049,2282.9788814814815
FDE05,OUT049,2490.5268867052023
FDU31,OUT017,3717.6324421768704
NCN19,OUT027,5329.314724444444
FDK56,OUT027,5329.314724444444
FDK58,OUT017,1784.4287381818178
NCJ42,OUT035,1661.6931960784318
FDZ34,OUT027,5329.314724444444
FDA52,OUT018,2568.3328336448594
NCR29,OUT013,796.6402682539683
FDT48,OUT035,3076.509492810457
DRJ51,OUT019,584.7577647727273
NCS54,OUT046,2851.631695876288
FDV01,OUT035,2453.7477006993004
DRG51,OUT027,4117.317712631577
NCG42,OUT013,1857.3664076190466
FDA51,OUT049,1800.19222295082
FDV19,OUT010,346.8972837209303
NCT18,OUT045,3387.2047231707297
NCS41,OUT045,3387.2047231707297
FDO03,OUT046,4155.6477160220975
FDL12,OUT010,165.91858165137612
FDY37,OUT010,346.8972837209303
FDI58,OUT049,1259.5490513157888
FDT28,OUT018,2232.8470218487396
NCC42,OUT010,281.48208181818165
FDO01,OUT017,2282.9788814814815
FDJ02,OUT013,2660.9504030303024
FDQ04,OUT018,507.04640366972524
DRL47,OUT013,1857.3664076190466
FDZ32,OUT035,1879.05405
FDC35,OUT035,3739.280755555553
FDX14,OUT045,1103.1862133333332
FDZ35,OUT013,1784.4287381818178
FDL14,OUT013,2222.6712822580653
FDO04,OUT049,796.6402682539683
DRK11,OUT017,2490.5268867052023
FDB44,OUT018,3327.9525829268296
FDZ50,OUT049,3387.2047231707297
FDI12,OUT027,2517.882088484848
FDU43,OUT017,4155.6477160220975
FDD58,OUT010,219.21852093023253
FDB27,OUT017,3076.509492810457
FDB04,OUT018,1259.5490513157888
NCO17,OUT013,1800.19222295082
FDL12,OUT017,935.0323883040938
DRJ13,OUT049,2894.220710714287
FDD57,OUT045,1559.3429752688164
FDW19,OUT035,1784.4287381818178
DRD27,OUT018,1372.6884907407414
FDH27,OUT027,4117.317712631577
NCW30,OUT027,6280.890880000003
FDR40,OUT018,1259.5490513157888
FDG05,OUT013,2222.6712822580653
NCY41,OUT019,92.67548155339807
FDI38,OUT018,3327.9525829268296
FDR20,OUT046,677.1027476190475
FDE09,OUT017,1661.6931960784318
FDN50,OUT019,219.21852093023253
DRF27,OUT045,2490.5268867052023
DRF51,OUT013,507.04640366972524
NCO02,OUT019,165.91858165137612
FDB51,OUT027,1378.2631852760744
FDJ50,OUT013,796.6402682539683
FDN52,OUT013,1243.0689297709923
FDX14,OUT013,1243.0689297709923
FDT27,OUT019,584.7577647727273
FDV10,OUT013,507.04640366972524
FDU33,OUT046,677.1027476190475
FDU58,OUT046,3076.509492810457
NCP42,OUT027,5329.314724444444
FDL51,OUT027,5329.314724444444
DRH15,OUT027,1378.2631852760744
FDU16,OUT017,1243.0689297709923
FDW15,OUT017,2660.9504030303024
FDQ44,OUT045,1857.3664076190466
NCI06,OUT027,5329.314724444444
DRK23,OUT019,584.7577647727273
FDC28,OUT035,1879.05405
NCY17,OUT019,92.67548155339807
NCV05,OUT018,2232.8470218487396
FDM34,OUT019,281.48208181818165
DRD60,OUT027,5329.314724444444
FDT38,OUT046,1424.5946902777782
FDQ57,OUT018,2232.8470218487396
FDE59,OUT027,1378.2631852760744
NCM43,OUT046,2894.220710714287
DRI51,OUT049,3104.1898299065433
NCG30,OUT017,2047.6653193798459
NCK54,OUT035,2017.4411908256889
FDQ16,OUT019,281.48208181818165
FDI36,OUT013,2824.530227586207
FDX16,OUT027,4117.317712631577
FDA34,OUT046,2851.631695876288
FDJ48,OUT018,3327.9525829268296
FDU47,OUT035,2140.5192583333323
FDS39,OUT046,2282.9788814814815
FDD11,OUT046,4433.304032653061
FDM16,OUT027,1378.2631852760744
FDU56,OUT018,3387.2047231707297
FDQ32,OUT017,2140.5192583333323
DRK35,OUT013,507.04640366972524
FDA58,OUT049,3739.280755555553
DRG48,OUT019,346.8972837209303
FDT59,OUT010,584.7577647727273
FDQ31,OUT019,219.21852093023253
FDS51,OUT018,1103.1862133333332
FDW32,OUT027,2517.882088484848
FDI15,OUT027,6280.890880000003
NCV30,OUT017,935.0323883040938
DRG25,OUT049,2824.530227586207
FDT02,OUT013,507.04640366972524
FDO33,OUT027,3242.0620715328487
FDP38,OUT035,713.858654545455
FDZ45,OUT035,3076.509492810457
NCA54,OUT027,5329.314724444444
FDU33,OUT017,798.2176035398228
FDN58,OUT017,4155.6477160220975
FDI05,OUT045,1103.1862133333332
FDM57,OUT019,219.21852093023253
NCS42,OUT027,2517.882088484848
FDB57,OUT045,3717.6324421768704
FDC03,OUT045,3216.79145106383
FDZ58,OUT013,1857.3664076190466
NCK29,OUT045,2047.6653193798459
NCR53,OUT045,3739.280755555553
FDE26,OUT027,4117.317712631577
FDU52,OUT049,2222.6712822580653
FDE41,OUT027,2517.882088484848
FDU38,OUT018,3216.79145106383
FDA52,OUT017,2568.3328336448594
FDW46,OUT046,1103.1862133333332
DRI59,OUT035,3739.280755555553
FDT38,OUT035,1243.0689297709923
FDL33,OUT018,3216.79145106383
FDQ01,OUT027,6280.890880000003
FDJ08,OUT046,3216.79145106383
FDQ47,OUT049,583.8145788617884
NCZ18,OUT013,4034.3003068965527
FDE29,OUT017,935.0323883040938
FDF10,OUT027,4117.317712631577
FDC48,OUT049,1259.5490513157888
FDY58,OUT013,4155.6477160220975
NCX30,OUT010,584.7577647727273
FDV11,OUT013,2851.631695876288
FDT46,OUT046,713.858654545455
DRD01,OUT019,165.91858165137612
FDQ11,OUT013,4034.3003068965527
NCM41,OUT017,1424.5946902777782
NCC55,OUT013,507.04640366972524
FDG45,OUT027,5329.314724444444
NCQ54,OUT049,2894.220710714287
FDM34,OUT045,2047.6653193798459
FDD17,OUT019,584.7577647727273
FDN38,OUT027,6280.890880000003
FDB53,OUT018,2232.8470218487396
NCL06,OUT035,4034.3003068965527
NCV18,OUT019,219.21852093023253
FDX25,OUT013,3387.2047231707297
FDB39,OUT046,935.0323883040938
FDC33,OUT049,2824.530227586207
NCO14,OUT018,507.04640366972524
FDA58,OUT027,6280.890880000003
NCQ02,OUT017,2778.989278
NCR53,OUT017,3739.280755555553
FDN52,OUT046,1424.5946902777782
FDG26,OUT046,4433.304032653061
FDE23,OUT027,1378.2631852760744
DRI37,OUT013,796.6402682539683
DRH37,OUT018,2232.8470218487396
FDO01,OUT035,2282.9788814814815
FDK45,OUT049,2017.4411908256889
FDP23,OUT049,3717.6324421768704
FDM33,OUT035,3739.280755555553
FDD36,OUT017,2282.9788814814815
FDL56,OUT017,1243.0689297709923
FDT27,OUT010,584.7577647727273
FDG52,OUT017,677.1027476190475
NCL42,OUT035,4155.6477160220975
DRJ24,OUT046,3216.79145106383
FDV38,OUT046,935.0323883040938
FDT35,OUT045,2453.7477006993004
FDY51,OUT045,3739.280755555553
FDC37,OUT017,1661.6931960784318
NCP43,OUT013,3387.2047231707297
FDO33,OUT045,1548.686152212389
FDW04,OUT018,1752.2524400000002
NCC31,OUT046,2222.6712822580653
FDK22,OUT049,3717.6324421768704
FDJ50,OUT017,935.0323883040938
FDV13,OUT017,1424.5946902777782
DRL60,OUT017,2490.5268867052023
FDW03,OUT017,1879.05405
FDY27,OUT035,2851.631695876288
FDB39,OUT027,1378.2631852760744
FDU59,OUT045,2611.4595423423425
FDZ57,OUT049,2140.5192583333323
FDO21,OUT049,3717.6324421768704
FDS43,OUT018,2824.530227586207
FDU28,OUT010,482.69954262295073
FDC51,OUT010,281.48208181818165
FDW16,OUT010,219.21852093023253
FDP32,OUT010,281.48208181818165
FDB60,OUT019,482.69954262295073
NCQ30,OUT046,1857.3664076190466
FDD26,OUT049,3387.2047231707297
FDI44,OUT045,1243.0689297709923
DRH23,OUT046,935.0323883040938
FDO44,OUT046,1548.686152212389
FDG04,OUT046,2778.989278
FDM32,OUT027,2517.882088484848
FDM09,OUT013,2611.4595423423425
FDZ47,OUT013,1559.3429752688164
FDM40,OUT027,3242.0620715328487
FDY48,OUT017,1661.6931960784318
NCM30,OUT045,677.1027476190475
FDX36,OUT010,584.7577647727273
DRF03,OUT017,677.1027476190475
FDN51,OUT049,4034.3003068965527
FDM57,OUT049,1259.5490513157888
FDB35,OUT049,1259.5490513157888
FDY13,OUT027,2517.882088484848
FDA37,OUT017,2140.5192583333323
NCX53,OUT017,2282.9788814814815
FDD59,OUT018,1259.5490513157888
FDX10,OUT019,92.67548155339807
FDC03,OUT018,3216.79145106383
FDW43,OUT035,3717.6324421768704
FDW10,OUT046,2568.3328336448594
FDY14,OUT027,6280.890880000003
FDV43,OUT045,798.2176035398228
FDO40,OUT013,2660.9504030303024
FDP46,OUT027,2517.882088484848
NCE43,OUT019,425.93559145299145
FDD05,OUT035,2282.9788814814815
FDJ60,OUT010,425.93559145299145
DRE27,OUT018,1372.6884907407414
FDO11,OUT035,4034.3003068965527
DRG11,OUT027,2517.882088484848
FDK33,OUT010,584.7577647727273
DRM23,OUT045,2894.220710714287
FDJ02,OUT027,4117.317712631577
NCZ05,OUT045,1548.686152212389
NCL30,OUT013,1857.3664076190466
FDZ19,OUT018,2851.631695876288
FDM45,OUT049,2140.5192583333323
FDO36,OUT046,2568.3328336448594
NCK31,OUT045,713.858654545455
DRJ37,OUT045,2222.6712822580653
FDP24,OUT018,1752.2524400000002
FDF46,OUT013,2017.4411908256889
FDX46,OUT019,165.91858165137612
NCL18,OUT045,3216.79145106383
FDJ26,OUT013,3358.023708737865
FDJ07,OUT045,2017.4411908256889
FDY15,OUT013,2453.7477006993004
DRG01,OUT045,1103.1862133333332
FDF58,OUT045,1103.1862133333332
FDZ14,OUT019,281.48208181818165
FDP31,OUT049,1103.1862133333332
FDH45,OUT013,507.04640366972524
FDA09,OUT010,425.93559145299145
FDW31,OUT035,3076.509492810457
FDA57,OUT046,677.1027476190475
NCE55,OUT035,2851.631695876288
FDC17,OUT019,584.7577647727273
FDC59,OUT013,1103.1862133333332
FDA22,OUT013,2611.4595423423425
FDK52,OUT035,3739.280755555553
NCM26,OUT046,2453.7477006993004
NCT53,OUT035,2611.4595423423425
FDW45,OUT018,2232.8470218487396
NCI18,OUT035,3717.6324421768704
FDE38,OUT018,2232.8470218487396
FDF08,OUT019,219.21852093023253
FDY58,OUT010,584.7577647727273
FDF58,OUT019,165.91858165137612
FDX39,OUT017,3717.6324421768704
FDB44,OUT049,3717.6324421768704
FDF28,OUT013,2140.5192583333323
FDE39,OUT013,1800.19222295082
FDT37,OUT018,3327.9525829268296
FDZ45,OUT017,3076.509492810457
FDO40,OUT035,2660.9504030303024
FDM57,OUT027,2517.882088484848
DRG36,OUT017,3104.1898299065433
FDY36,OUT010,165.91858165137612
DRL60,OUT027,4117.317712631577
FDS25,OUT019,281.48208181818165
DRF49,OUT027,3242.0620715328487
FDP16,OUT045,4155.6477160220975
FDS60,OUT049,3387.2047231707297
FDU15,OUT027,1378.2631852760744
FDK43,OUT046,2282.9788814814815
FDN25,OUT046,935.0323883040938
FDE53,OUT049,1661.6931960784318
FDB22,OUT013,2222.6712822580653
FDE39,OUT017,1857.3664076190466
FDX35,OUT035,3739.280755555553
NCG54,OUT049,2894.220710714287
FDH27,OUT035,2490.5268867052023
NCK42,OUT013,3717.6324421768704
FDS25,OUT049,1879.05405
FDI10,OUT018,3104.1898299065433
FDU35,OUT035,1879.05405
FDI04,OUT017,3216.79145106383
DRK23,OUT035,4433.304032653061
FDB53,OUT019,346.8972837209303
FDY02,OUT049,4034.3003068965527
FDM60,OUT035,677.1027476190475
NCJ31,OUT010,584.7577647727273
DRP35,OUT017,2047.6653193798459
NCQ30,OUT018,1752.2524400000002
DRL11,OUT010,346.8972837209303
FDU01,OUT013,2778.989278
FDR39,OUT035,3387.2047231707297
FDO08,OUT046,2611.4595423423425
FDC02,OUT045,4433.304032653061
NCZ29,OUT035,2047.6653193798459
FDF29,OUT010,281.48208181818165
FDZ23,OUT017,3076.509492810457
NCU53,OUT018,2232.8470218487396
NCW30,OUT013,4034.3003068965527
NCM26,OUT027,4117.317712631577
FDV50,OUT027,3242.0620715328487
FDW15,OUT049,2660.9504030303024
FDI35,OUT027,5329.314724444444
FDO11,OUT017,4034.3003068965527
FDN48,OUT046,1424.5946902777782
NCA17,OUT049,2453.7477006993004
NCN54,OUT013,1243.0689297709923
FDP22,OUT013,713.858654545455
NCB54,OUT035,1857.3664076190466
FDD08,OUT045,583.8145788617884
DRM48,OUT010,92.67548155339807
FDG41,OUT027,3242.0620715328487
FDE44,OUT027,1378.2631852760744
FDE26,OUT035,2490.5268867052023
NCS38,OUT013,2017.4411908256889
NCJ54,OUT018,3327.9525829268296
FDI40,OUT019,219.21852093023253
FDN45,OUT018,3327.9525829268296
FDU43,OUT046,4155.6477160220975
FDI04,OUT010,482.69954262295073
NCC07,OUT018,1372.6884907407414
NCC07,OUT019,219.21852093023253
NCD18,OUT045,3739.280755555553
FDU55,OUT035,4433.304032653061
FDX59,OUT035,583.8145788617884
FDR52,OUT049,3216.79145106383
NCP17,OUT013,1103.1862133333332
FDQ32,OUT045,2140.5192583333323
NCT17,OUT049,2824.530227586207
FDO10,OUT049,796.6402682539683
FDE32,OUT049,583.8145788617884
FDN44,OUT045,2894.220710714287
FDH02,OUT035,1481.8506141732287
FDK60,OUT013,1559.3429752688164
FDS24,OUT019,219.21852093023253
FDL03,OUT010,584.7577647727273
FDB46,OUT027,5329.314724444444
FDO48,OUT049,3717.6324421768704
FDZ39,OUT049,1784.4287381818178
FDT02,OUT027,1378.2631852760744
FDC50,OUT013,1559.3429752688164
FDP39,OUT035,713.858654545455
DRG15,OUT018,796.6402682539683
FDP10,OUT018,1372.6884907407414
FDF53,OUT027,5329.314724444444
FDN34,OUT045,2894.220710714287
FDK02,OUT045,2047.6653193798459
FDC23,OUT045,2568.3328336448594
FDJ10,OUT019,281.48208181818165
FDE53,OUT035,1661.6931960784318
FDR25,OUT035,4034.3003068965527
FDW50,OUT046,2894.220710714287
FDS09,OUT049,713.858654545455
FDW49,OUT010,425.93559145299145
FDU51,OUT046,2568.3328336448594
FDF28,OUT018,1752.2524400000002
NCY30,OUT018,2568.3328336448594
FDD44,OUT045,4034.3003068965527
FDX09,OUT017,2851.631695876288
NCF30,OUT013,2047.6653193798459
FDZ50,OUT019,482.69954262295073
FDW37,OUT013,1424.5946902777782
FDD11,OUT049,4433.304032653061
DRH39,OUT018,1103.1862133333332
FDA36,OUT049,2778.989278
NCG43,OUT049,1259.5490513157888
FDF02,OUT035,1548.686152212389
FDP57,OUT027,2517.882088484848
NCE42,OUT017,4155.6477160220975
NCR38,OUT027,6280.890880000003
FDP03,OUT019,281.48208181818165
FDO51,OUT035,677.1027476190475
NCQ42,OUT046,1857.3664076190466
NCM41,OUT046,1424.5946902777782
FDH48,OUT027,2517.882088484848
DRF60,OUT046,4155.6477160220975
FDJ27,OUT035,1784.4287381818178
FDQ14,OUT013,2490.5268867052023
FDN27,OUT017,1800.19222295082
NCQ02,OUT046,2778.989278
FDJ33,OUT049,2140.5192583333323
FDP07,OUT027,5329.314724444444
DRE01,OUT049,3739.280755555553
FDU36,OUT045,1559.3429752688164
FDL28,OUT017,3739.280755555553
NCX53,OUT046,2282.9788814814815
FDZ39,OUT013,1784.4287381818178
NCP42,OUT013,2778.989278
FDJ14,OUT035,1243.0689297709923
FDK04,OUT049,796.6402682539683
NCC19,OUT017,3216.79145106383
FDS09,OUT018,713.858654545455
FDZ02,OUT046,1559.3429752688164
FDD35,OUT018,1752.2524400000002
NCY42,OUT017,2490.5268867052023
FDB05,OUT045,3739.280755555553
FDF20,OUT035,3076.509492810457
NCO41,OUT018,1372.6884907407414
FDC40,OUT027,2517.882088484848
FDV58,OUT045,3216.79145106383
FDZ57,OUT045,2140.5192583333323
DRM35,OUT046,2851.631695876288
DRN36,OUT018,1372.6884907407414
FDQ13,OUT046,1243.0689297709923
DRO35,OUT010,281.48208181818165
NCD43,OUT035,1548.686152212389
FDA51,OUT018,1752.2524400000002
NCX17,OUT027,6280.890880000003
NCZ17,OUT049,677.1027476190475
FDR11,OUT027,4117.317712631577
FDW34,OUT049,4155.6477160220975
FDN50,OUT017,1424.5946902777782
FDS09,OUT046,713.858654545455
FDS48,OUT018,2232.8470218487396
FDL44,OUT049,2453.7477006993004
DRF48,OUT018,2824.530227586207
FDA14,OUT018,2232.8470218487396
NCD30,OUT049,1559.3429752688164
FDI16,OUT017,713.858654545455
NCG06,OUT035,4034.3003068965527
DRZ24,OUT035,2047.6653193798459
NCS17,OUT045,1559.3429752688164
FDB37,OUT045,4155.6477160220975
FDE10,OUT035,2140.5192583333323
FDC57,OUT045,3076.509492810457
FDM12,OUT018,2824.530227586207
FDE24,OUT049,2227.6349584158406
FDW22,OUT045,3717.6324421768704
DRD01,OUT027,1378.2631852760744
NCZ18,OUT027,6280.890880000003
FDN49,OUT045,677.1027476190475
FDR22,OUT035,2017.4411908256889
FDV08,OUT019,92.67548155339807
FDY39,OUT046,3387.2047231707297
FDV36,OUT049,2282.9788814814815
FDO60,OUT045,798.2176035398228
FDU04,OUT027,3242.0620715328487
FDR20,OUT027,1378.2631852760744
FDW19,OUT019,281.48208181818165
FDU40,OUT049,2824.530227586207
FDK15,OUT045,1559.3429752688164
DRF15,OUT035,2453.7477006993004
FDQ25,OUT017,2851.631695876288
FDI48,OUT019,165.91858165137612
FDS49,OUT046,1481.8506141732287
FDV22,OUT046,2894.220710714287
NCV42,OUT046,1879.05405
FDX26,OUT046,3387.2047231707297
FDI33,OUT018,1259.5490513157888
FDZ14,OUT049,2140.5192583333323
FDG10,OUT013,796.6402682539683
FDM38,OUT018,713.858654545455
FDG26,OUT027,6280.890880000003
FDH46,OUT035,1879.05405
FDN13,OUT018,1372.6884907407414
FDU57,OUT035,2490.5268867052023
NCI06,OUT046,2851.631695876288
FDM38,OUT045,935.0323883040938
NCG42,OUT010,281.48208181818165
FDL39,OUT045,2568.3328336448594
FDT31,OUT019,482.69954262295073
FDV59,OUT013,3717.6324421768704
FDB49,OUT035,1879.05405
FDD58,OUT049,1879.05405
DRN59,OUT046,798.2176035398228
FDX48,OUT049,2660.9504030303024
FDQ11,OUT049,4034.3003068965527
FDY12,OUT049,796.6402682539683
FDQ11,OUT045,4034.3003068965527
DRI11,OUT017,1800.19222295082
FDY32,OUT027,4117.317712631577
FDS51,OUT045,935.0323883040938
FDR19,OUT010,346.8972837209303
DRB13,OUT018,2778.989278
FDS21,OUT035,935.0323883040938
FDQ40,OUT045,2851.631695876288
NCE55,OUT013,2851.631695876288
FDX43,OUT027,4117.317712631577
FDS12,OUT049,2047.6653193798459
DRK01,OUT027,2517.882088484848
FDN25,OUT017,935.0323883040938
FDB60,OUT046,3076.509492810457
FDQ13,OUT017,1243.0689297709923
DRK13,OUT045,3216.79145106383
DRF25,OUT018,507.04640366972524
NCD42,OUT019,92.67548155339807
FDW25,OUT045,1481.8506141732287
NCV29,OUT027,5329.314724444444
NCK42,OUT035,3717.6324421768704
DRJ13,OUT027,4117.317712631577
DRD15,OUT017,4155.6477160220975
FDM27,OUT045,2894.220710714287
FDZ50,OUT018,3387.2047231707297
FDC04,OUT046,4155.6477160220975
FDF50,OUT049,2824.530227586207
FDP15,OUT045,4433.304032653061
FDK46,OUT035,4433.304032653061
FDZ56,OUT018,2232.8470218487396
FDY60,OUT049,2227.6349584158406
FDB10,OUT035,3739.280755555553
FDR57,OUT045,2222.6712822580653
FDU58,OUT049,2824.530227586207
FDH02,OUT046,1481.8506141732287
FDP48,OUT013,3387.2047231707297
FDI46,OUT035,4433.304032653061
FDW56,OUT013,3216.79145106383
NCM19,OUT010,281.48208181818165
FDS50,OUT027,5329.314724444444
FDK24,OUT013,507.04640366972524
FDO36,OUT017,3387.2047231707297
FDK45,OUT027,3242.0620715328487
NCL05,OUT045,677.1027476190475
FDL32,OUT018,1752.2524400000002
FDA28,OUT049,2140.5192583333323
FDY36,OUT018,1103.1862133333332
FDP32,OUT018,1752.2524400000002
FDL50,OUT046,2140.5192583333323
DRC24,OUT049,2660.9504030303024
NCS18,OUT017,1661.6931960784318
FDD16,OUT017,1103.1862133333332
NCV18,OUT013,1481.8506141732287
FDX07,OUT046,3387.2047231707297
NCZ05,OUT027,2517.882088484848
NCI31,OUT013,507.04640366972524
FDK14,OUT049,1259.5490513157888
NCR06,OUT045,677.1027476190475
NCF54,OUT049,3104.1898299065433
DRG23,OUT010,346.8972837209303
FDD53,OUT046,677.1027476190475
NCM31,OUT027,3242.0620715328487
FDT16,OUT017,4034.3003068965527
FDR40,OUT035,1481.8506141732287
DRG25,OUT017,3387.2047231707297
FDT10,OUT035,935.0323883040938
FDY32,OUT013,2611.4595423423425
FDN50,OUT035,1424.5946902777782
FDZ35,OUT019,219.21852093023253
NCP54,OUT045,1857.3664076190466
NCD07,OUT035,1548.686152212389
FDS02,OUT018,2824.530227586207
DRN59,OUT018,713.858654545455
DRB24,OUT013,2222.6712822580653
FDP37,OUT027,3242.0620715328487
DRB01,OUT018,3216.79145106383
FDR47,OUT046,3216.79145106383
NCM31,OUT010,281.48208181818165
NCF06,OUT027,6280.890880000003
NCV17,OUT027,3242.0620715328487
FDS10,OUT049,2568.3328336448594
FDN52,OUT035,1424.5946902777782
FDZ48,OUT013,2017.4411908256889
FDJ48,OUT049,4433.304032653061
DRB13,OUT027,5329.314724444444
FDV59,OUT017,3717.6324421768704
FDL32,OUT035,1784.4287381818178
FDZ12,OUT035,2227.6349584158406
