Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK31,OUT017,986.3888552440042
FDZ46,OUT045,1756.1341247970254
FDU13,OUT027,3803.3113430540607
NCF19,OUT045,801.569867123239
NCJ43,OUT013,2759.340721421811
NCJ05,OUT045,2412.5258625522333
FDS04,OUT027,3694.2531069042443
FDX28,OUT010,-284.6070323695649
FDB41,OUT027,2262.581700167067
FDG53,OUT046,2272.4383532504066
FDL15,OUT010,524.0467853634461
FDQ08,OUT049,1157.2606671128651
DRN36,OUT013,1586.3641276138353
FDI46,OUT013,4025.726179157075
FDG16,OUT027,4838.391511916946
FDV32,OUT013,1062.8657745687262
FDF44,OUT010,248.9037454349188
FDK04,OUT018,667.353691936204
NCA41,OUT013,3076.089970405034
FDD51,OUT017,873.6185245164984
NCZ53,OUT045,2964.7203578109447
FDP01,OUT027,3913.7550522915008
FDY25,OUT049,2979.144160832196
FDB17,OUT018,2589.0101321722323
NCV54,OUT018,1619.542630653173
FDJ32,OUT017,1185.0996409641148
FDA37,OUT049,2143.7324728858302
FDG35,OUT035,2843.731894096812
NCM05,OUT018,3903.6286373979806
FDG45,OUT046,3375.5257878174184
FDH28,OUT013,730.8198590077066
NCE18,OUT049,3998.802036123101
FDH38,OUT045,1895.5596333826554
FDR56,OUT013,3209.659923238671
FDH17,OUT027,3060.685870492731
FDD39,OUT049,3552.3184986899196
FDB41,OUT049,930.844201175058
NCR53,OUT046,3506.02770603433
FDX46,OUT017,1144.566099443065
FDV28,OUT049,750.0256427779821
FDA08,OUT018,2403.080254635278
FDH45,OUT017,891.2770274574159
NCS38,OUT010,-119.29949167808513
FDD40,OUT010,1208.871632110605
DRM59,OUT035,2497.32942270887
NCJ43,OUT018,2483.8353940507186
NCN29,OUT013,839.4008251511161
NCC19,OUT045,2998.9087984502526
FDR56,OUT035,3203.535929382575
FDZ43,OUT049,3971.046619408357
FDJ32,OUT010,-883.6015027315564
DRH03,OUT017,1626.6321212452247
NCZ54,OUT035,2622.746033843303
FDE26,OUT017,2466.131743424592
FDS03,OUT045,1040.1187441380143
DRZ24,OUT019,2.9971060127845703
FDO48,OUT027,4990.91391206185
FDW39,OUT049,2931.8626624564736
NCK05,OUT049,1098.350913556615
NCK30,OUT017,4132.7888485856365
FDT27,OUT018,3480.632727019209
FDS08,OUT019,929.5468855956296
NCJ19,OUT049,987.0648144813772
FDC58,OUT045,718.2569376718434
DRE37,OUT013,2995.200457887152
FDW02,OUT035,2138.7485953049027
FDJ02,OUT010,509.66983434756384
FDX09,OUT045,2806.9694352747624
FDT31,OUT010,1082.706314791899
FDI24,OUT049,2924.2241694406216
FDY09,OUT045,2784.745538562491
FDV28,OUT045,616.243169250046
DRM47,OUT049,3134.2415000174014
FDT52,OUT019,2041.9376806797025
FDI48,OUT018,655.7959167110231
FDY55,OUT017,4190.255189442355
FDU48,OUT013,2135.0530265171437
FDN25,OUT045,956.0445420244221
FDP20,OUT049,2135.597050383169
FDJ15,OUT013,3028.5422214246173
FDD04,OUT018,1959.2270525199215
FDY58,OUT045,3632.0706492078057
FDR37,OUT018,2673.573618953587
FDF44,OUT013,2152.995420213365
FDD32,OUT045,1378.3447375214264
FDR57,OUT017,2687.0395094083956
DRG39,OUT027,2346.294800907658
FDX15,OUT017,2651.585771651864
DRN37,OUT045,2606.187172963888
FDW40,OUT027,3753.544381851686
FDB32,OUT049,1621.6563118942504
FDM40,OUT018,1994.4643315748451
FDE39,OUT027,3397.917353722689
DRH49,OUT017,1469.7217162162415
FDT46,OUT049,938.870943920195
NCF06,OUT035,4105.234222229005
FDP07,OUT017,3246.1216459985403
FDC04,OUT013,3834.8772909240042
FDZ32,OUT017,1861.8641472786717
FDD50,OUT045,2671.8237667840776
FDU56,OUT017,3081.6794024457445
FDV34,OUT017,1376.3426499180518
NCY41,OUT013,631.135984841582
NCK18,OUT046,2626.676627364345
DRH25,OUT049,964.0670610786032
FDT57,OUT046,3779.354843655774
FDV56,OUT018,1495.7594778569685
FDV12,OUT045,1601.6932398764548
FDN52,OUT017,1606.4256654157132
FDX38,OUT035,907.990324543011
FDE47,OUT018,1694.970419756694
NCO07,OUT013,3367.683262846673
FDV09,OUT027,3858.9498306149017
FDZ23,OUT019,1080.0113909716345
DRH51,OUT018,1128.2524574560978
NCY54,OUT045,2673.7351530222372
DRG49,OUT013,3907.9551950611967
NCC19,OUT049,3126.1716969581717
NCV53,OUT045,3787.9465736419875
FDZ47,OUT019,-219.77337769011888
NCO26,OUT018,1534.2888653110376
NCP02,OUT045,977.5907640988827
NCW30,OUT018,3811.017194779792
NCN55,OUT046,3789.09545039675
FDB20,OUT010,-670.5549059943664
DRL11,OUT013,2520.330766243691
DRD60,OUT045,2864.706428300652
FDW14,OUT010,-440.22782479632974
FDL27,OUT010,-808.2249501627912
FDU09,OUT018,690.1738900364498
DRH36,OUT027,2663.789854749916
FDP34,OUT027,3927.158742742554
FDE04,OUT017,3023.8373587807378
FDZ57,OUT027,3583.8931584796046
FDF02,OUT010,-251.19459357138703
FDG28,OUT045,3914.3834101261655
NCI31,OUT046,572.5080227565873
FDT43,OUT013,897.7704139596718
FDU20,OUT046,1995.1844400909517
FDD53,OUT013,755.9304498754707
FDW15,OUT045,2412.0098977024036
NCT53,OUT045,2562.026024792477
NCG55,OUT027,3271.3353332648085
FDD48,OUT035,1900.879668887253
FDG47,OUT049,4258.590444438571
FDI21,OUT017,1235.0003139419182
FDT27,OUT017,3890.976266606161
DRO35,OUT013,1898.3953593635558
FDD33,OUT017,3831.7768348929653
FDC04,OUT035,3895.683912581616
FDY34,OUT013,2699.121209631471
DRJ49,OUT049,2147.555605303726
FDE05,OUT049,2444.669250933078
FDU31,OUT017,3658.7552323699833
NCN19,OUT027,4423.507933080854
FDK56,OUT027,4380.559384760503
FDK58,OUT017,1852.260390339884
NCJ42,OUT035,1684.5885264520978
FDZ34,OUT027,4500.149208191324
FDA52,OUT018,2554.7061217478768
NCR29,OUT013,934.0210162362348
FDT48,OUT035,3229.7763252701343
DRJ51,OUT019,1700.3832476705777
NCS54,OUT046,2807.746818701157
FDV01,OUT035,2553.9452386364505
DRG51,OUT027,4048.9679765728165
NCG42,OUT013,2114.348126470293
FDA51,OUT049,1976.0726260061078
FDV19,OUT010,678.4923006717001
NCT18,OUT045,2855.6510972482824
NCS41,OUT045,2896.2779444504067
FDO03,OUT046,3658.9458870833173
FDL12,OUT010,-882.4406465505926
FDY37,OUT010,429.94629910349494
FDI58,OUT049,1637.6939688711457
FDT28,OUT018,2106.09608694071
NCC42,OUT010,275.4399668043636
FDO01,OUT017,2268.201282681639
FDJ02,OUT013,2420.8768405872343
FDQ04,OUT018,436.61845025296566
DRL47,OUT013,2032.6642533912216
FDZ32,OUT035,1821.5440372002156
FDC35,OUT035,3329.350215330734
FDX14,OUT045,1185.524757529512
FDZ35,OUT013,1761.8867313532994
FDL14,OUT013,2561.8966223343796
FDO04,OUT049,1020.5053635429878
DRK11,OUT017,2536.9840332032686
FDB44,OUT018,3081.939719638874
FDZ50,OUT049,3068.750143898424
FDI12,OUT027,2923.53616968921
FDU43,OUT017,3931.371000003936
FDD58,OUT010,-326.7818279321614
FDB27,OUT017,3246.692788990036
FDB04,OUT018,1163.5522649664683
NCO17,OUT013,1910.425208802885
FDL12,OUT017,1130.6549161465678
DRJ13,OUT049,2640.543572621638
FDD57,OUT045,1564.9339469709375
FDW19,OUT035,1883.8015397850609
DRD27,OUT018,1334.6664268919092
FDH27,OUT027,3770.0307091819277
NCW30,OUT027,5540.320637175695
FDR40,OUT018,1083.6711332852692
FDG05,OUT013,2565.784058311955
NCY41,OUT019,-1325.517004624508
FDI38,OUT018,3047.1501951629716
FDR20,OUT046,778.8234086116939
FDE09,OUT017,1912.9891349296613
FDN50,OUT019,-309.1261437118153
DRF27,OUT045,2412.283483668031
DRF51,OUT013,636.3397316397826
NCO02,OUT019,-819.3665627266555
FDB51,OUT027,2482.373073459458
FDJ50,OUT013,925.9719899832384
FDN52,OUT013,1444.739590848759
FDX14,OUT013,1280.850451138524
FDT27,OUT019,1867.2670082930415
FDV10,OUT013,774.0166732697585
FDU33,OUT046,785.3365079483322
FDU58,OUT046,3006.822675308597
NCP42,OUT027,4525.231693225105
FDL51,OUT027,4879.477895277406
DRH15,OUT027,2189.9388879244393
FDU16,OUT017,1572.5019364460113
FDW15,OUT017,2567.9604312347487
FDQ44,OUT045,1955.2986783082265
NCI06,OUT027,4287.979813717438
DRK23,OUT019,2077.787239240126
FDC28,OUT035,1821.9318845875691
NCY17,OUT019,-1193.6736974225375
NCV05,OUT018,2156.9444678604914
FDM34,OUT019,220.72418543233692
DRD60,OUT027,4345.2143633299675
FDT38,OUT046,1402.0049300132787
FDQ57,OUT018,2052.1771074944963
FDE59,OUT027,2065.575169607208
NCM43,OUT046,2586.9657161762157
DRI51,OUT049,2806.5508345434855
NCG30,OUT017,2101.6792251956686
NCK54,OUT035,1876.2662670325294
FDQ16,OUT019,-126.48741676172608
FDI36,OUT013,3200.821067171704
FDX16,OUT027,3824.237877197015
FDA34,OUT046,2779.7231457619973
FDJ48,OUT018,3645.5317928244203
FDU47,OUT035,2294.73320960044
FDS39,OUT046,2297.535467378209
FDD11,OUT046,3984.614692229812
FDM16,OUT027,2702.969918004183
FDU56,OUT018,2635.5310390119052
FDQ32,OUT017,2147.848178236228
DRK35,OUT013,686.6319523116928
FDA58,OUT049,3796.0621855561894
DRG48,OUT019,398.2590702110315
FDT59,OUT010,1769.0718739370561
FDQ31,OUT019,-399.85878821411734
FDS51,OUT018,775.5890969918966
FDW32,OUT027,2896.9521758953624
FDI15,OUT027,5609.012962023556
NCV30,OUT017,1138.8108099226479
DRG25,OUT049,3069.8548694431656
FDT02,OUT013,618.0767308095857
FDO33,OUT027,3281.1200633248372
FDP38,OUT035,913.6129804239017
FDZ45,OUT035,3188.3625535656015
NCA54,OUT027,4291.526131835527
FDU33,OUT017,933.0598048847905
FDN58,OUT017,3880.753942419116
FDI05,OUT045,1251.6438644900127
FDM57,OUT019,-522.2053715817797
NCS42,OUT027,2875.3117223651084
FDB57,OUT045,3546.1490046001127
FDC03,OUT045,3141.7662807605075
FDZ58,OUT013,1967.8945349711796
NCK29,OUT045,1948.3484453665528
NCR53,OUT045,3502.530766928868
FDE26,OUT027,3768.7421492999474
FDU52,OUT049,2565.3252557311534
FDE41,OUT027,2853.5536246984125
FDU38,OUT018,2736.165764459908
FDA52,OUT017,2970.2854299166315
FDW46,OUT046,1119.5274167604994
DRI59,OUT035,3594.627691491196
FDT38,OUT035,1434.8298780423274
FDL33,OUT018,2842.9106072794634
FDQ01,OUT027,5467.10841987861
FDJ08,OUT046,3025.335484672189
FDQ47,OUT049,735.8966910414799
NCZ18,OUT013,3966.3408130220314
FDE29,OUT017,1124.9184257119982
FDF10,OUT027,3814.2122677625875
FDC48,OUT049,1468.8288440265335
FDY58,OUT013,3660.45101410366
NCX30,OUT010,1971.9637581378263
FDV11,OUT013,2881.683711688188
FDT46,OUT046,836.8478187421845
DRD01,OUT019,-951.0321934609033
FDQ11,OUT013,4128.528257779868
NCM41,OUT017,1617.1385976266538
NCC55,OUT013,631.3380909770515
FDG45,OUT027,4830.793213894166
NCQ54,OUT049,2735.230252056583
FDM34,OUT045,2063.8789381230436
FDD17,OUT019,1872.375271178161
FDN38,OUT027,5436.682721676821
FDB53,OUT018,2091.6447707325588
NCL06,OUT035,4161.497708917697
NCV18,OUT019,-600.0763186937304
FDX25,OUT013,2926.5016179353565
FDB39,OUT046,927.1857244770076
FDC33,OUT049,3271.0054823149117
NCO14,OUT018,455.3769795367769
FDA58,OUT027,5195.883446717896
NCQ02,OUT017,3087.7651216513154
NCR53,OUT017,3687.977002067128
FDN52,OUT046,1458.69830448936
FDG26,OUT046,4055.4036986854485
FDE23,OUT027,2280.9454155752155
DRI37,OUT013,983.2779799162802
DRH37,OUT018,2352.8986013784115
FDO01,OUT035,2145.3721213001118
FDK45,OUT049,1936.9499954088055
FDP23,OUT049,3553.558831227693
FDM33,OUT035,3527.862787521311
FDD36,OUT017,2075.4845632636248
FDL56,OUT017,1514.1921413732362
FDT27,OUT010,1854.7111946361194
FDG52,OUT017,888.9354401168796
NCL42,OUT035,3881.0209294534093
DRJ24,OUT046,2924.84291569589
FDV38,OUT046,870.8266072132681
FDT35,OUT045,2724.325646218488
FDY51,OUT045,3454.248779506332
FDC37,OUT017,1853.4767520580033
NCP43,OUT013,2894.7211078275664
FDO33,OUT045,1788.5813473387648
FDW04,OUT018,1863.986672416259
NCC31,OUT046,2456.082854538499
FDK22,OUT049,3534.936185756238
FDJ50,OUT017,1062.9200044964373
FDV13,OUT017,1633.3965226303576
DRL60,OUT017,2558.4231539898747
FDW03,OUT017,1869.775071292164
FDY27,OUT035,2886.4676605272357
FDB39,OUT027,2361.617824950916
FDU59,OUT045,2573.0327906795274
FDZ57,OUT049,2210.6558639089476
FDO21,OUT049,3715.267697034658
FDS43,OUT018,2703.9458316423907
FDU28,OUT010,1113.835314884622
FDC51,OUT010,99.22916439113277
FDW16,OUT010,-373.82756300079586
FDP32,OUT010,89.36021166747804
FDB60,OUT019,1216.0481096023093
NCQ30,OUT046,1911.660005685282
FDD26,OUT049,3076.101127150252
FDI44,OUT045,1240.3536256371676
DRH23,OUT046,891.2478057325295
FDO44,OUT046,1766.706774816173
FDG04,OUT046,2989.1568571609096
FDM32,OUT027,2943.9659261413485
FDM09,OUT013,2765.602705731956
FDZ47,OUT013,1662.1386913249519
FDM40,OUT027,3715.8103808666606
FDY48,OUT017,1790.0628197290503
NCM30,OUT045,676.9847924257327
FDX36,OUT010,1675.6080836733115
DRF03,OUT017,793.7990405695995
FDN51,OUT049,4248.723163788479
FDM57,OUT049,1511.1163731890974
FDB35,OUT049,1656.3677862034845
FDY13,OUT027,2729.886909212713
FDA37,OUT017,2205.1075612928266
NCX53,OUT017,2391.999875886323
FDD59,OUT018,1082.5548481583028
FDX10,OUT019,-1252.6789992768506
FDC03,OUT018,2868.684179527425
FDW43,OUT035,3677.0089430693433
FDW10,OUT046,2798.0743850950294
FDY14,OUT027,5600.883130681329
FDV43,OUT045,745.8064838772905
FDO40,OUT013,2437.046145424748
FDP46,OUT027,2925.4412882471806
NCE43,OUT019,740.9589237546716
FDD05,OUT035,1984.7260254752189
FDJ60,OUT010,761.5496967528159
DRE27,OUT018,1242.7791858239789
FDO11,OUT035,4061.439534923468
DRG11,OUT027,3161.0654276251707
FDK33,OUT010,1503.8994019205677
DRM23,OUT045,2665.4496913467046
FDJ02,OUT027,3834.8790280170942
NCZ05,OUT045,1648.3660663881597
NCL30,OUT013,2029.164132428739
FDZ19,OUT018,2491.9502383049967
FDM45,OUT049,2076.138337322518
FDO36,OUT046,2835.1990534387314
NCK31,OUT045,819.5206738540346
DRJ37,OUT045,2420.429408011406
FDP24,OUT018,1644.955332396567
FDF46,OUT013,1879.6889147039067
FDX46,OUT019,-887.6034736846709
NCL18,OUT045,3007.829215304105
FDJ26,OUT013,3436.6801805212867
FDJ07,OUT045,1852.7160053072266
FDY15,OUT013,2519.6369713155473
DRG01,OUT045,1199.7624628538333
FDF58,OUT045,1071.4723843264242
FDZ14,OUT019,95.85125787531337
FDP31,OUT049,1194.3075537427658
FDH45,OUT013,782.4678845610757
FDA09,OUT010,925.1853370782892
FDW31,OUT035,3246.881331698204
FDA57,OUT046,707.0920334938511
NCE55,OUT035,2817.1586405525477
FDC17,OUT019,1482.4216991212454
FDC59,OUT013,1137.8209614115597
FDA22,OUT013,2702.2967139309144
FDK52,OUT035,3603.522866040085
NCM26,OUT046,2416.6316561982694
NCT53,OUT035,2677.675612155469
FDW45,OUT018,2105.69132426105
NCI18,OUT035,3553.637839778258
FDE38,OUT018,2344.579483400599
FDF08,OUT019,-413.7483056520862
FDY58,OUT010,1725.1780260812482
FDF58,OUT019,-833.2560976362238
FDX39,OUT017,3514.231362999191
FDB44,OUT049,3455.7926761534723
FDF28,OUT013,2099.1382764829896
FDE39,OUT013,1923.456618170662
FDT37,OUT018,3726.5441008373746
FDZ45,OUT017,3297.122958644217
FDO40,OUT035,2463.6152144471816
FDM57,OUT027,2877.8485204562708
DRG36,OUT017,2850.0982066105344
FDY36,OUT010,-722.9784393737348
DRL60,OUT027,3862.0290714816524
FDS25,OUT019,-106.96990273093729
DRF49,OUT027,3235.4412347901957
FDP16,OUT045,3873.0553271880435
FDS60,OUT049,2981.0721389466507
FDU15,OUT027,2150.7750760256413
FDK43,OUT046,2044.7524946088138
FDN25,OUT046,1017.0869586967294
FDE53,OUT049,1799.5315486428685
FDB22,OUT013,2505.6952780683005
FDE39,OUT017,2071.277377114405
FDX35,OUT035,3684.2652574459376
NCG54,OUT049,2766.539261544795
FDH27,OUT035,2383.2424281684903
NCK42,OUT013,3429.4366284371013
FDS25,OUT049,1877.616408280521
FDI10,OUT018,2507.119429113659
FDU35,OUT035,1673.1175657596757
FDI04,OUT017,3337.7816345940914
DRK23,OUT035,4011.8546842505234
FDB53,OUT019,432.74328682548816
FDY02,OUT049,4269.226697867221
FDM60,OUT035,782.9692302693434
NCJ31,OUT010,1792.9190024435704
DRP35,OUT017,2145.548222075454
NCQ30,OUT018,1670.9505107498007
DRL11,OUT010,597.8144314517892
FDU01,OUT013,3016.0284808622496
FDR39,OUT035,2913.8235637692715
FDO08,OUT046,2683.8257732616607
FDC02,OUT045,4106.805054248921
NCZ29,OUT035,2061.6148288592253
FDF29,OUT010,235.58748563627563
FDZ23,OUT017,3154.480193118517
NCU53,OUT018,2324.8738438901855
NCW30,OUT013,4095.312578602252
NCM26,OUT027,3896.212455126255
FDV50,OUT027,3404.610740717732
FDW15,OUT049,2478.5712057241467
FDI35,OUT027,4358.327801364208
FDO11,OUT017,4128.227865147026
FDN48,OUT046,1499.9976388822674
NCA17,OUT049,2462.2214855857483
NCN54,OUT013,1301.2430063661996
FDP22,OUT013,897.6097823187315
NCB54,OUT035,2051.0717524372276
FDD08,OUT045,644.8744517405402
DRM48,OUT010,-1336.1803123739678
FDG41,OUT027,3265.711624138256
FDE44,OUT027,2244.8597537340465
FDE26,OUT035,2348.062929260569
NCS38,OUT013,1823.5990605399404
NCJ54,OUT018,3341.5932524344166
FDI40,OUT019,-287.7561986684341
FDN45,OUT018,3259.7691260697125
FDU43,OUT046,3831.794856916644
FDI04,OUT010,1252.7617800443975
NCC07,OUT018,1394.352059764632
NCC07,OUT019,-227.11342827658336
NCD18,OUT045,3617.107778126997
FDU55,OUT035,4139.334888451644
FDX59,OUT035,662.4866658016091
FDR52,OUT049,3164.8310474837585
NCP17,OUT013,1052.6044090310043
FDQ32,OUT045,1993.446918344129
NCT17,OUT049,3060.8986646769745
FDO10,OUT049,1095.3164815968707
FDE32,OUT049,725.1567944616237
FDN44,OUT045,2519.6640071294114
FDH02,OUT035,1546.4610603463516
FDK60,OUT013,1662.6231997878965
FDS24,OUT019,-453.5501165528842
FDL03,OUT010,1277.7604976584983
FDB46,OUT027,4853.950096474222
FDO48,OUT049,3670.7304066968754
FDZ39,OUT049,1814.3916949739323
FDT02,OUT027,2056.422539033696
FDC50,OUT013,1548.1717586719953
FDP39,OUT035,910.4442872950792
DRG15,OUT018,701.1884406367893
FDP10,OUT018,1386.2193116358744
FDF53,OUT027,4377.027091766472
FDN34,OUT045,2744.5840334720524
FDK02,OUT045,1916.6855940816586
FDC23,OUT045,2801.112113376719
FDJ10,OUT019,355.75073770353623
FDE53,OUT035,1784.8023745542007
FDR25,OUT035,4280.3792106186975
FDW50,OUT046,2635.9297247279683
FDS09,OUT049,996.3795424258187
FDW49,OUT010,902.1129057825867
FDU51,OUT046,2870.7878794396424
FDF28,OUT018,1791.467720366353
NCY30,OUT018,2556.149680769944
FDD44,OUT045,4125.470563529653
FDX09,OUT017,2962.911553419026
NCF30,OUT013,2005.8857476562687
FDZ50,OUT019,1079.0598716643547
FDW37,OUT013,1474.981878957332
FDD11,OUT049,4123.989926377379
DRH39,OUT018,931.2673081704507
FDA36,OUT049,3040.6065344629833
NCG43,OUT049,1561.0436870768924
FDF02,OUT035,1712.666522949448
FDP57,OUT027,3098.8233838914034
NCE42,OUT017,3791.3095474773313
NCR38,OUT027,5406.107174121262
FDP03,OUT019,147.41875433728336
FDO51,OUT035,817.5857104976444
NCQ42,OUT046,2032.2449835198097
NCM41,OUT046,1455.2800754985137
FDH48,OUT027,2834.828730500564
DRF60,OUT046,3726.3345102665853
FDJ27,OUT035,1714.2105831990089
FDQ14,OUT013,2440.2081727165405
FDN27,OUT017,2041.1369069390037
NCQ02,OUT046,2980.34182615935
FDJ33,OUT049,2138.195296217995
FDP07,OUT027,4554.991564493248
DRE01,OUT049,3872.297980688013
FDU36,OUT045,1611.3575316806123
FDL28,OUT017,3803.0022973676287
NCX53,OUT046,2236.339877351652
FDZ39,OUT013,1752.8554137009417
NCP42,OUT013,3115.8279182990455
FDJ14,OUT035,1420.6127656400922
FDK04,OUT049,1024.107339583003
NCC19,OUT017,3196.845700366076
FDS09,OUT018,627.1586279793048
FDZ02,OUT046,1661.1915091682426
FDD35,OUT018,1680.7313130439102
NCY42,OUT017,2430.8136355738056
FDB05,OUT045,3891.8385372080575
FDF20,OUT035,3155.7662415257573
NCO41,OUT018,1280.0904810534164
FDC40,OUT027,2788.60217170483
FDV58,OUT045,3103.9332166580302
FDZ57,OUT045,2114.1768306905933
DRM35,OUT046,2835.259893658753
DRN36,OUT018,1235.1023676837087
FDQ13,OUT046,1381.486941599503
DRO35,OUT010,-68.73503910724799
NCD43,OUT035,1706.5281120318368
FDA51,OUT018,1581.9021702587445
NCX17,OUT027,5095.717264462997
NCZ17,OUT049,739.3166709230331
FDR11,OUT027,4018.5054310174282
FDW34,OUT049,3945.793082210944
FDN50,OUT017,1691.9069676296565
FDS09,OUT046,880.3672902045446
FDS48,OUT018,2139.7990199915803
FDL44,OUT049,2701.0674271402736
DRF48,OUT018,2692.019253231293
FDA14,OUT018,2081.4269278239826
NCD30,OUT049,1636.3894725728412
FDI16,OUT017,1027.869358335555
NCG06,OUT035,4111.291065395719
DRZ24,OUT035,1965.662636634549
NCS17,OUT045,1492.292808487532
FDB37,OUT045,3848.32186822161
FDE10,OUT035,2172.3784329306554
FDC57,OUT045,3071.196183101702
FDM12,OUT018,2745.651698165007
FDE24,OUT049,2335.5097739749963
FDW22,OUT045,3518.496287540767
DRD01,OUT027,2365.554785366693
NCZ18,OUT027,5405.109100747362
FDN49,OUT045,710.5805884761799
FDR22,OUT035,1918.864484115311
FDV08,OUT019,-1153.746327997098
FDY39,OUT046,2993.599843995426
FDV36,OUT049,2118.8544557177297
FDO60,OUT045,753.4354005200379
FDU04,OUT027,3427.6547122426086
FDR20,OUT027,2287.7159901003006
FDW19,OUT019,-71.99387045372919
FDU40,OUT049,3181.976732542553
FDK15,OUT045,1560.6174441571598
DRF15,OUT035,2459.5965659733024
FDQ25,OUT017,2955.3895885796564
FDI48,OUT019,-976.7481483085642
FDS49,OUT046,1257.5204497565337
FDV22,OUT046,2569.087446292519
NCV42,OUT046,1743.5224853592442
FDX26,OUT046,2920.388172105308
FDI33,OUT018,1187.1436202073594
FDZ14,OUT049,2089.0564154566173
FDG10,OUT013,1024.6069342971566
FDM38,OUT018,612.0167936501248
FDG26,OUT027,5499.895203716094
FDH46,OUT035,1740.915753655747
FDN13,OUT018,1315.1467189393586
FDU57,OUT035,2478.349055536807
NCI06,OUT046,2831.907290654834
FDM38,OUT045,906.8973803692691
NCG42,OUT010,124.40129816901799
FDL39,OUT045,2889.9895705345266
FDT31,OUT019,1150.4857703020477
FDV59,OUT013,3471.6735483581256
FDB49,OUT035,1725.7025884157392
FDD58,OUT049,1738.3709879428266
DRN59,OUT046,746.4127520283791
FDX48,OUT049,2588.5170939064055
FDQ11,OUT049,4172.917720861757
FDY12,OUT049,999.3795825981525
FDQ11,OUT045,4084.566358760013
DRI11,OUT017,1998.382533203464
FDY32,OUT027,4035.7109571033916
FDS51,OUT045,997.2935748575976
FDR19,OUT010,389.5616138433231
DRB13,OUT018,2777.0437905806325
FDS21,OUT035,1128.4644882654748
FDQ40,OUT045,2837.25094856646
NCE55,OUT013,2790.6038897719864
FDX43,OUT027,4077.3009517880755
FDS12,OUT049,2090.5802998928557
DRK01,OUT027,2966.7916222259737
FDN25,OUT017,1107.3210373246443
FDB60,OUT046,3104.6765678680927
FDQ13,OUT017,1515.3638101684878
DRK13,OUT045,3083.047031312086
DRF25,OUT018,324.9629685033741
NCD42,OUT019,-1239.5803577657489
FDW25,OUT045,1377.0948711109895
NCV29,OUT027,4284.34662222364
NCK42,OUT035,3431.1072075146226
DRJ13,OUT027,3959.538568254216
DRD15,OUT017,3804.825230262557
FDM27,OUT045,2502.281897354424
FDZ50,OUT018,2693.3050491762947
FDC04,OUT046,3836.4018119150787
FDF50,OUT049,3209.792975520825
FDP15,OUT045,4053.752132558136
FDK46,OUT035,4144.463306893735
FDZ56,OUT018,2419.463354930861
FDY60,OUT049,2431.599887594175
FDB10,OUT035,3796.654046260776
FDR57,OUT045,2523.2810501269873
FDU58,OUT049,3119.7407845068947
FDH02,OUT046,1494.9616820555125
FDP48,OUT013,2976.561820349118
FDI46,OUT035,4030.5004186825545
FDW56,OUT013,3097.468480401982
NCM19,OUT010,-138.73701262073791
FDS50,OUT027,4955.043371479505
FDK24,OUT013,776.3544452805364
FDO36,OUT017,3004.5994138416563
FDK45,OUT027,3303.6206729982014
NCL05,OUT045,705.5934986306521
FDL32,OUT018,1572.0373148583242
FDA28,OUT049,2161.77947243806
FDY36,OUT018,955.9743532778613
FDP32,OUT018,1761.6302615769705
FDL50,OUT046,2023.7046190847927
DRC24,OUT049,2508.6615601082713
NCS18,OUT017,1849.2743735248691
FDD16,OUT017,1376.532470253942
NCV18,OUT013,1377.8159453329922
FDX07,OUT046,2970.5210327503705
NCZ05,OUT027,3106.4198399288034
NCI31,OUT013,627.6086148850325
FDK14,OUT049,1461.632321450387
NCR06,OUT045,701.0672115104504
NCF54,OUT049,2825.8186380756556
DRG23,OUT010,462.0184220569715
FDD53,OUT046,740.0865674538412
NCM31,OUT027,3658.590795886816
FDT16,OUT017,4319.38093961071
FDR40,OUT035,1397.6485351748443
DRG25,OUT017,3067.454175648155
FDT10,OUT035,1093.2683329510937
FDY32,OUT013,2626.681389742673
FDN50,OUT035,1609.550277382671
FDZ35,OUT019,-156.6646760284957
NCP54,OUT045,1923.5199798214453
NCD07,OUT035,1828.9458830540118
FDS02,OUT018,2886.9245750287887
DRN59,OUT018,516.5649127348003
DRB24,OUT013,2506.8269809582016
FDP37,OUT027,3461.0425055850233
DRB01,OUT018,2725.5973192517654
FDR47,OUT046,3098.590188132451
NCM31,OUT010,318.09568439096824
NCF06,OUT027,5521.108554696747
NCV17,OUT027,3515.401303416507
FDS10,OUT049,2941.875742924993
FDN52,OUT035,1496.195460810939
FDZ48,OUT013,1849.6318477870798
FDJ48,OUT049,4028.7455129573027
DRB13,OUT027,4493.890227759137
FDV59,OUT017,3580.5682730236354
FDL32,OUT035,1869.0066506315904
FDZ12,OUT035,2314.872604368616
NCR06,OUT027,2139.372279323302
FDP51,OUT017,2098.6310460437435
FDY22,OUT013,2327.77773498619
FDZ38,OUT049,2824.6061947798894
NCO54,OUT035,939.681159751681
FDR23,OUT035,2829.6273790329847
FDM38,OUT049,1045.054179166836
FDS25,OUT013,1867.50581003018
FDZ22,OUT013,1401.4854310892724
FDZ20,OUT019,2135.423151679088
FDD45,OUT010,-391.45746696631227
FDN03,OUT049,4082.298913148569
NCW30,OUT046,4070.385873607767
FDY24,OUT027,2404.653607009078
FDJ26,OUT019,1491.715124791531
FDM15,OUT049,2566.6847782481827
NCW54,OUT027,2374.9373618601708
FDA23,OUT045,1617.984810257952
